station_prefix_id,prefix,station_name,station_type_id,city_id,city,cod_ibge,latitude,longitude,station_owner,ugrhi_id,ugrhi_name,ugrhi_cod,subugrhi_name,subugrhi_id,subugrhi_cod,transmission_type_name,measurement_gap,param_type,measurement_classification_type_id,public,qtd,value,read_value,max_value,min_value,min_date,max_date
35350,246,Mairiporã (Elevatória),1,170,Mairiporã,3528502,-23.318847,-46.591372,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,60,,3,True,6,74176.03333333333,,74181.2,74171.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35352,533,Caieiras (Barragem Paiva Castro - Captação ESI),1,10,Caieiras,3509007,-23.36962,-46.66889,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,60,,3,True,6,74425.56666666667,,74425.8,74425.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35354,637,Santa Isabel (EEAB Paraíba do Sul - Atibainha),1,569,Santa Isabel,3546801,-23.239034,-46.174641,SABESP,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,60,,3,True,6,61651.11666666666,,61651.5,61650.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35356,1024,Boituva (Captação Sabesp Rio Sarapui),1,620,Tatuí,3554003,-23.336285,-47.740742,SABESP,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,10,,3,True,6,52028.799999999996,,52029.899999999994,52028.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35357,1000029,Piedade (Captação Rio Pirapora - Jusante),1,237,Piedade,3537800,-23.719187,-47.4005000,SABESP,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,10,,3,True,6,79926.50000000001,,79926.70000000001,79926.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35361,1022,Salto de Pirapora (Captação Rio Sarapui),1,40,Salto de Pirapora,3545308,-23.710509,-47.590711,SABESP,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,10,,3,True,6,60503.549999999996,,60503.59999999999,60503.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35363,1020,São Roque (Captação E.E.A.B Sorocamirim),1,598,São Roque,3550605,-23.625538,-47.189114,SABESP,10,TIETÊ / SOROCABA,10,Alto Sorocaba,116,101,WEBSERVICE,10,,3,True,6,84095.01666666666,,84095.2,84094.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35365,1021,Ibiuna (Captação E.E.A.B Sorocabuçu),1,156,Ibiúna,3519709,-23.658297,-47.210483,SABESP,10,TIETÊ / SOROCABA,10,Alto Sorocaba,116,101,WEBSERVICE,60,,3,True,6,84130.15000000001,3.2554999999999996,84130.3,84130.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35367,1025,Campos do Jordão (Captação do Fojo),1,332,Campos do Jordão,3509700,-22.713775,-45.532943,SABESP,3,MANTIQUEIRA,1,Sapucaí-Guaçu,15,11,WEBSERVICE,60,,3,True,6,161107.86666666667,,161107.9,161107.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35369,3F-008,Itanhaém (Captação Rio Branco),1,86,Itanhaém,3522109,-24.081011,-46.801627,SP ÁGUAS,2,BAIXADA SANTISTA,7,Rio Itapanhaú,114,71,WEBSERVICE,10,,3,True,6,147.78333333333333,27.503,147.8,147.70000000000002,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35370,409,Aguaí (Canal Jusante Captação Sabesp),1,267,Aguaí,3500303,-22.077452,-46.982183,SABESP,9,MOGI-GUAÇU,9,Alto Mogi,82,91,WEBSERVICE,60,,3,True,6,62799.399999999994,,62799.8,62799.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35372,383,Aguaí (Captação Sabesp),1,267,Aguaí,3500303,-22.073032,-46.978465,SABESP,9,MOGI-GUAÇU,9,Alto Mogi,82,91,WEBSERVICE,10,,3,True,6,63278.73333333334,,63278.8,63278.700000000004,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35374,781,Guarulhos (Reservatório Cabuçu - Sabesp),1,387,Guarulhos,3518800,-23.401154,-46.532529,SABESP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,76401.58333333333,,76401.59999999999,76401.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35376,3E-137,Franco da Rocha (Ribeirão Eusébio),1,17,Franco da Rocha,3516408,-23.328892,-46.726324,SP ÁGUAS,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,72243.90000000001,,72244.0,72243.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35378,811,Salesópolis (AT-01 Rio Paraitinga),1,562,Salesópolis,3545001,-23.528780998916922,-45.95745228504649,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,4,250.625,1.3707500000000001,250.70000000000002,250.59999999999997,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
35380,1002855,São Paulo (GU219 - Córrego Itupu),1,1,São Paulo,3550308,-23.698483,-46.756156,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,74050.13333333335,,74051.09999999999,74049.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35385,858,São Paulo (Córrego Tanquinho),1,1,São Paulo,3550308,-23.754503,-46.707451,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,75341.23333333332,,75341.3,75341.09999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35388,2E-038,São Luiz do Paraitinga (Rio Paraitinga Estrada do Ribeira),1,250,São Luís do Paraitinga,3550001,-23.179218,-45.281510,SP ÁGUAS,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,10,,3,True,6,171.66666666666666,,171.9,171.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35389,2E-036,Taubaté (Ribeirão do Moinho),1,621,Taubaté,3554102,-23.041946,-45.555566,SP ÁGUAS,4,PARAÍBA DO SUL,2,entre jus. rio Porangaba e mont. do rib. dos Buenos,16,23,WEBSERVICE,10,,3,True,6,7.433333333333334,,7.5,7.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35395,3E-169,Osasco (RVBa-01 Rochedale),1,87,Osasco,3534401,-23.505192,-46.783387,SAISP,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,22.95,,23.599999999999998,22.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35397,3E-155,São Bernardo do Campo (Córrego Saracantan - Montante RM-7 Canarinho),1,88,São Bernardo do Campo,3548708,-23.708228,-46.531598,SP ÁGUAS,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,76693.0,,76693.4,76692.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35403,3E-139,Diadema (Ribeirão Capela - Montante RC-6 - Imigrantes),1,89,Diadema,3513801,-23.683963,-46.605921,SP ÁGUAS,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,12.216666666666667,,12.5,11.899999999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35413,2E-056,São Luiz do Paraitinga (Cachoeira do Chapéu em Catuçaba),1,250,São Luís do Paraitinga,3550001,-23.205993,-45.187107,SAISP,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,10,,3,True,5,40.2,,40.400000000000006,40.1,2026-03-23T11:00:00.000Z,2026-03-23T11:40:00.000Z
35415,847,São Paulo (Córrego Cupecê),1,1,São Paulo,3550308,-23.669600,-46.646148,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,76027.20000000001,,76027.5,76026.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35417,389,São Paulo (Córrego Cocaia),1,1,São Paulo,3550308,-23.761441,-46.695699,SAISP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,75209.13333333333,,75212.90000000001,75207.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35419,386,São Paulo (Corrego Dois Irmãos),1,1,São Paulo,3550308,-23.490473,-46.501065,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72985.31666666667,,72986.3,72984.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35420,387,São Paulo (Córrego Mongaguá),1,1,São Paulo,3550308,-23.494927843891006,-46.47918458586965,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73212.56666666667,,73213.8,73211.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35423,3E-193,Itaquaquecetuba (Rio Tiete),1,422,Itaquaquecetuba,3523107,-23.473575,-46.347951,SP ÁGUAS,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,73101.86666666667,,73102.0,73101.70000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35425,5E-002,Itapeva (Rio Taquari),1,277,Itapeva,3522406,-23.961386599673926,-48.94970854253608,SP ÁGUAS,14,ALTO PARANAPANEMA,14,Rio Taquari / Rib. dos Carrapatos,103,144,WEBSERVICE,10,,3,True,6,75.16666666666667,,75.2,75.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35430,1032,Itupeva (Captação Rio Jundiaí),1,189,Itupeva,3524006,-23.138703,-47.103387,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,62890.81666666666,,62891.09999999999,62890.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35432,83,Botucatu (Captação Mandacaru),1,85,Botucatu,3507506,-22.972260,-48.466651,SABESP,16,MÉDIO PARANAPANEMA,17,Rio Pardo,39,171,WEBSERVICE,10,,3,True,4,80185.22499999999,,80185.29999999999,80185.2,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
35434,838,Tatuí (Barragem),1,620,Tatuí,3554003,-23.368894371115136,-47.87054292986692,SABESP,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,10,,3,True,6,55053.96666666667,,55054.0,55053.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35436,1001839,Tatuí (Captação),1,620,Tatuí,3554003,-23.369054,-47.870599,SABESP,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,10,,3,True,6,54016.63333333334,,54016.700000000004,54016.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35438,1000932,Mogi das Cruzes (Barragem Jundiaí),1,459,Mogi das Cruzes,3530607,-23.62896534738201,-46.20216602922412,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,75289.13333333333,,75289.20000000001,75289.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35442,419,Guararema (Captação Rio Paraíba do Sul),1,383,Guararema,3518305,-23.414404,-46.027090,SABESP,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,10,,3,True,6,56758.31666666667,,56758.399999999994,56758.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35444,1031,Tremembé (Captação Rio Paraíba do Sul),1,629,Tremembé,3554805,-22.96436,-45.559418,SABESP,4,PARAÍBA DO SUL,2,entre jus. rio Porangaba e mont. do rib. dos Buenos,16,23,WEBSERVICE,60,,3,True,6,53291.23333333334,,53291.4,53291.09999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35446,648, São José dos Campos (Captação Rio Paraíba),1,592,São José dos Campos,3549904,-23.189026,-45.919162,SABESP,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,10,,3,True,6,55099.03333333335,,55099.2,55098.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35448,1034,Campo Limpo Paulista (Captação Corrego Mãe Rosa),1,331,Campo Limpo Paulista,3509601,-23.224347,-46.773798,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,75028.2,,75028.3,75028.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35450,1029,São Sebastião (Captação ETA Cristina),1,599,São Sebastião,3550704,-23.731361443581886,-45.73722086759905,SABESP,5,LITORAL NORTE,3,São Sebastião,21,34,WEBSERVICE,10,,3,True,6,512.1,,512.1,512.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35452,1038,Caraguatatuba (Captação ETA Porto Novo Baixo Rio Claro),1,141,Caraguatatuba,3510500,-23.700116,-45.487812,SABESP,5,LITORAL NORTE,3,Caraguatatuba,20,33,WEBSERVICE,10,,3,True,1,364.40000000000003,,364.40000000000003,364.40000000000003,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
35454,1000033,Pilar do Sul (Captação Ribeirão- Montante),1,238,Pilar do Sul,3537909,-23.813473,-47.707244,SABESP,14,ALTO PARANAPANEMA,14,Rio Itapetininga,34,141,WEBSERVICE,10,,3,True,6,66258.7,,66258.8,66258.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35456,1000034,Pilar do Sul (Captação Ribeirão do Pilar do Sul - Jusante),1,238,Pilar do Sul,3537909,-23.813473,-47.707244,SABESP,14,ALTO PARANAPANEMA,14,Rio Itapetininga,34,141,WEBSERVICE,10,,3,True,6,66160.40000000001,,66160.40000000001,66160.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35458,1035,São Miguel Arcanjo (Captação Ribeirão São Miguel),1,595,São Miguel Arcanjo,3550209,-23.874258,-47.987177,SABESP,14,ALTO PARANAPANEMA,14,Nascente do Paranapanema,35,142,WEBSERVICE,10,,3,True,6,64040.86666666667,,64040.9,64040.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35460,1036,São Miguel Arcanjo (Captação Rio Turvo),1,595,São Miguel Arcanjo,3550209,-23.923098,-48.023409,SABESP,14,ALTO PARANAPANEMA,14,Nascente do Paranapanema,35,142,WEBSERVICE,10,,3,True,6,62130.56666666667,,62130.600000000006,62130.49999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35468,1049,Avaré (Captação Ribeirão do Lajeado),1,293,Avaré,3504503,-23.100723,-48.903577,SABESP,16,MÉDIO PARANAPANEMA,17,Rio Pardo,39,171,WEBSERVICE,10,,3,True,6,76477.91666666666,,76478.0,76477.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35470,1050,Paranapanema (Captação Represa Jurumirim/Holambra),1,492,Paranapanema,3535804,-23.441244,-48.946550,SABESP,14,ALTO PARANAPANEMA,14,Usina Jurumirim,36,145,WEBSERVICE,10,,3,True,6,56306.61666666667,,56514.200000000004,56103.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35473,226,Botucatu (Barragem Rio Pardo),1,85,Botucatu,3507506,-22.990671,-48.426731,SABESP,16,MÉDIO PARANAPANEMA,17,Rio Pardo,39,171,WEBSERVICE,10,,3,True,6,83432.66666666667,,83432.7,83432.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35475,1040,São Sebastião (Captação Alto Rio Claro 2),1,599,São Sebastião,3550704,-23.751231,-45.493519,SABESP,5,LITORAL NORTE,3,Caraguatatuba,20,33,WEBSERVICE,10,,3,True,6,15252.033333333331,,15252.199999999999,15251.599999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35477,1030,Caraguatatuba (Captação Guaxinduba),1,141,Caraguatatuba,3510500,-23.59284,-45.39462,SABESP,5,LITORAL NORTE,3,Caraguatatuba,20,33,WEBSERVICE,10,,3,True,6,8080.7,,8080.7,8080.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35479,1042,Caraguatatuba (Captação Rio Grande),1,141,Caraguatatuba,3510500,-23.700116,-45.487812,SABESP,5,LITORAL NORTE,3,Caraguatatuba,20,33,WEBSERVICE,10,,3,True,6,4491.849999999999,,4491.9,4491.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35481,1027,Cabreúva (Captação),1,320,Cabreúva,3508405,-23.313557,-47.122995,SABESP,10,TIETÊ / SOROCABA,10,Médio Tietê Superior,84,104,WEBSERVICE,10,,3,True,6,63083.18333333334,,63083.2,63083.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35482,852,Cabreúva (Captação Jundiuvira),1,320,Cabreúva,3508405,-23.349744,-47.039299,SABESP,10,TIETÊ / SOROCABA,10,Médio Tietê Superior,84,104,WEBSERVICE,10,,3,True,6,63929.0,,63929.0,63929.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35485,807,Cabreúva (Captação Rio Pirai),1,320,Cabreúva,3508405,-23.262047,-47.057835,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,60,,3,True,6,78886.76666666668,,78887.09999999999,78886.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35487,1033,Cabreúva (Captação Córrego do Bom Fim),1,320,Cabreúva,3508405,-23.267956,-47.075651,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,77593.61666666665,,77593.7,77593.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35489,806,Itupeva (Captação Lagoa),1,189,Itupeva,3524006,-23.162062,-47.052805,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,67258.53333333333,,67258.6,67258.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35491,787,Itupeva (Captação Rio São José),1,189,Itupeva,3524006,-23.135847,-47.115006,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,60441.0,0.422,60441.0,60441.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35493,1028,Jundiaí (Captação Rio Caxambu),1,435,Jundiaí,3525904,-23.164743,-47.015498,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,68111.61666666667,,68111.7,68111.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35495,487,Santa Isabel (Captação Represa do Jaguari),1,569,Santa Isabel,3546801,-23.294592,-46.239277,SABESP,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,10,,3,True,6,61677.166666666664,,61677.4,61677.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35499,102,Piedade (Rio Sarapui Outorga),1,237,Piedade,3537800,-23.813294,-47.463332,SABESP,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,10,,3,True,6,95447.2,,95447.5,95446.90000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35501,388,Santos (Captação Jurubatuba),1,579,Santos,3548500,-23.853890,-46.272623,SABESP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,7602.833333333335,,7603.1,7602.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35503,384,Santos (Captação Rio Jurubatuba Mirim),1,579,Santos,3548500,-23.858379,-46.290712,SABESP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,1191.0166666666667,,1191.1,1191.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35505,391,Santos (Captação Rio Trindade),1,579,Santos,3548500,-23.892436,-46.267803,SABESP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,391.7,0.321,391.7,391.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35507,1015,Itanhaém (Captação Rio Mambu),1,86,Itanhaém,3522109,-24.033953,-46.823340,SABESP,2,BAIXADA SANTISTA,7,Rio Itapanhaú,114,71,WEBSERVICE,10,,3,True,6,3244.1000000000004,,3244.1000000000004,3244.1000000000004,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35512,1041,Caraguatatuba (ETA Porto Novo Alto Rio Claro 1),1,141,Caraguatatuba,3510500,-23.700116,-45.487812,SABESP,5,LITORAL NORTE,3,Caraguatatuba,20,33,WEBSERVICE,10,,3,True,6,18071.583333333336,,18071.7,18071.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35513,1039,Ubatuba (Captação ETA Carolina Macaco),1,260,Ubatuba,3555406,-23.425416,-45.13622,SABESP,5,LITORAL NORTE,3,Ubatuba,19,32,WEBSERVICE,10,,3,True,6,8547.45,,8547.5,8547.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35516,1052,Angatuba (Captação Ribeirão da Cachoeira Jusante),1,64,Angatuba,3502200,-23.458565,-48.416076,SABESP,14,ALTO PARANAPANEMA,14,Usina Jurumirim,36,145,WEBSERVICE,10,,3,True,6,59739.36666666667,,59741.3,59737.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35518,1051,Angatuba (Captação Ribeirão da Cachoeira Montante),1,64,Angatuba,3502200,-23.443444,-48.414799,SABESP,14,ALTO PARANAPANEMA,14,Usina Jurumirim,36,145,WEBSERVICE,10,,3,True,6,64760.450000000004,,64760.6,64760.299999999996,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35520,1047,Taguaí (Captação Rio Fartura),1,609,Taguaí,3553005,-23.469986,-49.399850,SABESP,14,ALTO PARANAPANEMA,14,Rio Itararé,38,146,WEBSERVICE,10,,3,True,6,53395.75,,53395.799999999996,53395.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35522,1046,Itaporanga (Captação Ribeirão Vermelho),1,419,Itaporanga,3522802,-23.721255,-49.474290,SABESP,14,ALTO PARANAPANEMA,14,Rio Itararé,38,146,WEBSERVICE,10,,3,True,6,48216.26666666667,,48217.3,48215.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35524,1071,Apiaí (Captação ETA Morro Ouro),1,128,Apiaí,3502705,-24.522872,-48.835600,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,10,,3,True,6,87576.28333333334,,87576.4,87576.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35526,1070,Apiaí (Captação ETA Corrego Ranchinho Agua Grande),1,128,Apiaí,3502705,-24.495114456174335,-48.82014461681604,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,60,,3,True,6,97270.0,,97270.1,97269.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35529,1018,Ilhabela (Captação Água Branca),1,162,Ilhabela,3520400,-23.836318,-45.358916,SABESP,5,LITORAL NORTE,3,Ilha Bela Oeste,61,36,WEBSERVICE,10,,3,True,6,17314.266666666666,,17314.3,17314.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35531,1083,Itapecerica da Serra (Captação ETA Branca Flor - Rio Embu Mirim),1,413,Itapecerica da Serra,3522208,-23.693554,-46.819867,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,74834.3,,74834.7,74833.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35533,1067,Pedro de Toledo (Captação ETA),1,509,Pedro de Toledo,3537206,-24.283892,-47.227742,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Rio Itariri,93,111,WEBSERVICE,10,,3,True,6,4292.916666666667,,4293.0,4292.799999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35535,1066,Miracatu (Captação ETA),1,181,Miracatu,3529906,-24.273999,-47.452568,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Rio Itariri,93,111,WEBSERVICE,10,,3,True,6,1855.2333333333333,,1855.3999999999999,1855.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35537,1056,Taubaté (Captação Rio Una),1,621,Taubaté,3554102,-23.02986858127272,-45.50775288865569,SABESP,4,PARAÍBA DO SUL,2,entre jus. rio Porangaba e mont. do rib. dos Buenos,16,23,WEBSERVICE,10,,3,True,6,56272.98333333333,,56273.1,56272.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35540,1069,Tapiraí (Captação ETA),1,613,Tapiraí,3553500,-23.896325,-47.512634,SABESP,14,ALTO PARANAPANEMA,14,Rio Itapetininga,34,141,WEBSERVICE,10,,3,True,6,82213.96666666667,,82214.0,82213.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35542,1065,Pariquera-Açu (Captação ETA),1,496,Pariquera-Açu,3536208,-24.722821,-47.891469,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Rio Ribeira de Iguape,89,115,WEBSERVICE,10,,3,True,6,2660.1999999999994,,2660.3,2660.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35544,1068,Itariri (Captação ETA),1,424,Itariri,3523305,-24.304665,-47.179737,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Rio Itariri,93,111,WEBSERVICE,10,,3,True,6,5146.933333333334,,5147.0,5146.900000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35547,1057,Cananéia (ETA Captação),1,334,Cananéia,3509908,-24.932566,-47.961716,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Vertente Marítima Sul,90,116,WEBSERVICE,10,,3,True,6,222.45000000000002,,222.6,222.29999999999998,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35552,1048,Taquarituba (Captação Rio Taquari) ,1,617,Taquarituba,3553807,-23.493353,-49.170614,SABESP,14,ALTO PARANAPANEMA,14,Rio Taquari / Rib. dos Carrapatos,103,144,WEBSERVICE,10,,3,True,6,56507.94999999999,,56508.299999999996,56507.600000000006,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35554,548,Mogi das Cruzes (Dique Biritiba/Biritiba Mirim),1,459,Mogi das Cruzes,3530607,-23.608800,-46.095831,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,75553.86666666665,,75557.5,75550.09999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
